,,,,,,,,,,,,,,,,Globally Unique Sample ID,DUTTON_01-0001,DUTTON_01-0002,DUTTON_01-0003,DUTTON_01-0004,DUTTON_01-0005,DUTTON_01-0006,DUTTON_01-0007,DUTTON_01-0008,DUTTON_01-0009,DUTTON_01-0010,DUTTON_01-0011,DUTTON_01-0012,DUTTON_01-0013,DUTTON_01-0014,DUTTON_01-0015,DUTTON_01-0016,DUTTON_01-0017,DUTTON_01-0018,DUTTON_01-0019,DUTTON_01-0020,DUTTON_01-0021,DUTTON_01-0022,DUTTON_01-0023,DUTTON_01-0024,DUTTON_01-0025,DUTTON_01-0026,DUTTON_01-0027,DUTTON_01-0028,DUTTON_01-0029,DUTTON_01-0030,DUTTON_01-0031,DUTTON_01-0032,DUTTON_01-0033,DUTTON_01-0034,DUTTON_01-0035,DUTTON_01-0036,DUTTON_01-0037,DUTTON_01-0038,DUTTON_01-0039,DUTTON_01-0040,DUTTON_01-0041,DUTTON_01-0042,DUTTON_01-0043,DUTTON_01-0044,DUTTON_01-0045,DUTTON_01-0046,DUTTON_01-0047,DUTTON_01-0048,DUTTON_01-0049,DUTTON_01-0050,DUTTON_01-0051,DUTTON_01-0052,DUTTON_01-0053,DUTTON_01-0054,DUTTON_01-0055,DUTTON_01-0056,DUTTON_01-0057,DUTTON_01-0058,DUTTON_01-0059,DUTTON_01-0060,DUTTON_01-0061,DUTTON_01-0062,DUTTON_01-0063,DUTTON_01-0064,DUTTON_01-0065,DUTTON_01-0066,DUTTON_01-0067,DUTTON_01-0068,DUTTON_01-0069,DUTTON_01-0070,DUTTON_01-0071,DUTTON_01-0072,DUTTON_01-0073,DUTTON_01-0074,DUTTON_01-0075,DUTTON_01-0076,DUTTON_01-0077,DUTTON_01-0078,DUTTON_01-0079,DUTTON_01-0080,DUTTON_01-0081,DUTTON_01-0082,DUTTON_01-0083,DUTTON_01-0084,DUTTON_01-0085,DUTTON_01-0086,DUTTON_01-0087,DUTTON_01-0088,DUTTON_01-0089,DUTTON_01-0090,DUTTON_01-0091,DUTTON_01-0092,DUTTON_01-0093,DUTTON_01-0094,DUTTON_01-0095,DUTTON_01-0096,DUTTON_01-0097,DUTTON_01-0098,DUTTON_01-0099,DUTTON_01-0100,QC IRTS_1,QC IRTS_2,QC IRTS_3,QC IRTS_4 
4771,METx RP 2.1,C23H38O5,[M+H]+,positive,395.2792,569,PTF32467,PTF32467 (C23H38O5),,,,,,84,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29980.13707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37103.63478,,20966.02719,,,,,,,,,,
4772,METx RP 2.1,C29H34O16,[M+H]+,positive,639.192,272,PTF44695,PTF44695 (C29H34O16),,,,,,81,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13455.97965,10852.43435,,,,,,,,,,,,,,60876.23737,,,,,,,,,,,,,,,,
4773,METx RP 2.1,C11H16O7,[M+H]+,positive,261.0969,216,PTF40172,PTF40172 (C11H16O7),,,,,,98,1,0.03,,,,,,,,,,,,,,,,,,,,,,32814.69017,,,29778.40221,,,36538.81061,,,,38111.25988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,METx RP 2.1,C29H42O5,[M+H]+,positive,471.3105,603,PTF51082,PTF51082 (C29H42O5),,,,,,122,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21712.28975,43069.14478,62921.05138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,METx RP 2.1,C16H26O8,[M+H]+,positive,347.17,177,PTF50755,PTF50755 (C16H26O8),,,,,,82,1,0.03,,,,,,,,,,,,,,,,,,,,,7379.257143,,,,81634.61582,,15976.20892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9688.06257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,METx RP 2.1,C21H34O11,[M+Na]+,positive,485.1993,213,PTF47049,PTF47049 (C21H34O11),,,,,,101,1,0.03,,,,,,,,,,8127.630454,,4388.375067,,,,,,,,,,,,,,,,,,,,,,,,,93021.23649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,METx RP 2.1,C22H45O9P,[M+H]+,positive,485.2874,544,PTF31813,PTF31813 (C22H45O9P),,,,,,142,1,0.03,,,,,,,,,,,,,,,,24782.95272,,,,,,,,55631.03972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68821.85562,,,,,,,,,,,,,,,
4778,METx RP 2.1,C44H70O17,[M+H]+,positive,871.4686,325,PTF54927,PTF54927 (C44H70O17),,,,,,93,2,0.03,,,,,,,,,,,,,,,,,,,,84032.63625,,,,,,,,,5685.020342,,,,,8368.176804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,METx RP 2.1,C18H22O11,[M+H]+,positive,415.1235,244,PTF48473,PTF48473 (C18H22O11),,,,,,106,1,0.03,,,,,,,,,,,,,,,,,,,,,,22649.42067,,,,,,44233.94755,,,,,,,,,,,,,,,,,,,,,44309.79824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,METx RP 2.1,C16H18O11,[M+CHO2]-,negative,431.0831,188,PTF42529,PTF42529 (C16H18O11),,,,,,1627,1,0.03,,,376029.6341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402490.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,,930107.7839,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,METx RP 2.1,C24H40O4,[M+NH4]+,positive,410.3265,597,PTF28680,PTF28680 (C24H40O4),,,,,,60,1,0.03,4310.452794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400.82329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47534.9107,,,,,
4782,METx RP 2.1,C23H22O12,[M-H]-,negative,489.1039,274,PTF54703,PTF54703 (C23H22O12),,,,,,1895,2,0.03,,,1425853.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238312.539,,,,,,,,,,,,,,,,,,,,325315.9493,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,METx RP 2.1,C24H24O14,[M-H]-,negative,535.1093,279,PTF40846,PTF40846 (C24H24O14),,,,,,1253,2,0.03,,,429208.7171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495611.9398,,,,,,,,,,,,,,,,,,,,,,,,,,,,391078.4476,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,METx RP 2.1,C35H54O11,[M+H]+,positive,651.3739,468,PTF44106,PTF44106 (C35H54O11),,,,,,102,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47234.00457,,,,,,,,,,,,,,,,,41159.12204,,,,,,,,18951.25032,,,,,,,,
4785,METx RP 2.1,C33H52O8,[M+H]+,positive,577.3735,298,PTF30387,PTF30387 (C33H52O8),,,,,,129,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51026.30382,64135.97444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20373.06199,,,,,,,,,,,,,,,
4786,METx RP 2.1,C15H20N6O8,[M+H]+,positive,413.1415,220,PTF28744,PTF28744 (C15H20N6O8),,,,,,99,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,52168.74872,,,,,31364.00127,20107.02095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,METx RP 2.1,C21H34O3,[M+H]+,positive,335.2581,427,PTF39593,PTF39593 (C21H34O3),,,,,,106,2,0.03,,,50220.52946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45315.4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15892.60478,,,,
4788,METx RP 2.1,C21H20O12,[M-H]-,negative,463.0882,274,PTF33999,PTF33999 (C21H20O12),,,,,,1744,2,0.03,,,,,,,,,,,,,,,,,,,,,,,1117329.504,,,,,,322123.7729,,,,,,,,,,,,,,391544.9744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,METx RP 2.1,C22H22O13,[M-H]-,negative,493.0988,239,PTF52214,PTF52214 (C22H22O13),,,,,,1541,1,0.03,,,622579.0866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645278.5174,,,,,350091.4353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,METx RP 2.1,C13H20O4,[M+H]+,positive,241.1434,231,PTF47219,PTF47219 (C13H20O4),,,,,,78,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19918.25457,,,22037.14571,39785.07312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,METx RP 2.1,C60H50O24,[M+H]+,positive,1155.2765,236,PTF40282,PTF40282 (C60H50O24),,,,,,116,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35185.14546,37347.14578,49559.07402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,METx RP 2.1,C10H16O5,[M+H-H2O]+,positive,199.0965,195,PTF40021,PTF40021 (C10H16O5),,,,,,64,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13049.75336,,,,,,,,,,,,,34100.02334,28016.44831,,,,,,,,,,,,,,,,14906.26204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,METx RP 2.1,C25H22O15,[M+H]+,positive,563.1031,363,PTF48675,PTF48675 (C25H22O15),,,,,,76,1,0.03,15380.63003,29689.99927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53403.03412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8327.493498,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,METx RP 2.1,C60H96O29,[M+H]+,positive,1281.611,303,PTF50191,PTF50191 (C60H96O29),,,,,,143,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26303.72048,,,,,,,,,,,,,,,,,,,,,,,,20326.63635,,,,,,,,,,,,,,,,,,,,,,,,,103546.1526,,,,,,,,,,,,,,,
4795,METx RP 2.1,C19H28O10,[M+NH4]+,positive,434.2021,338,PTF29141,PTF29141 (C19H28O10),,,,,,83,1,0.03,,,,,,,,,,,,,,,,,,,,,,,8886.830225,,40886.61444,,,,,,,,,,,,,,,,,,55061.02954,,,,,,,,,,,,,,,,11221.61711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,METx RP 2.1,C25H42O3,[M+H]+,positive,391.3207,596,PTF28365,PTF28365 (C25H42O3),,,,,,105,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51906.28535,28623.95399,,,,,,,,,,,,,,,,,,,,,29718.88593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,METx RP 2.1,C47H72O21,[M+NH4]+,positive,990.4904,336,PTF27784,PTF27784 (C47H72O21),,,,,,117,1,0.03,,,,,,,,,,,,,,,,,,,,,23325.31769,,10924.26455,88523.22994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,METx RP 2.1,C30H54O12,[M+NH4]+,positive,624.3954,461,PTF48857,PTF48857 (C30H54O12),,,,,,66,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10857.76755,10470.10173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51131.63418,,19318.58154,,,,,,,,,,,,,,,,
4799,METx RP 2.1,C51H84O22,[M+Na]+,positive,1071.5346,320,PTF30500,PTF30500 (C51H84O22),,,,,,131,1,0.03,,,,,,,44580.69432,44501.72949,,,,,,,48647.20635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,METx RP 2.1,C40H52O24,[M+NH4]+,positive,934.3187,221,PTF55247,PTF55247 (C40H52O24),,,,,,103,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,17825.77815,,,56315.8095,33879.28143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,METx RP 2.1,C14H18O9,[M+NH4]+,positive,348.1289,410,PTF43158,PTF43158 (C14H18O9),,,,,,79,1,0.03,,,,,,,,,,,,,,,,,,,40515.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22191.3401,20716.21213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,METx RP 2.1,C25H24O15,[M-H]-,negative,563.1042,162,PTF43049,PTF43049 (C25H24O15),,,,,,1765,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488510.3966,,,,,,,,,,,472793.2855,,,,,,,,,,,,,,,,,,,,,449808.5741,,,,,,,,,,,,,,,,,,,,,1060176.198,,,,,
4803,METx RP 2.1,C26H28O13,[M+H]+,positive,549.1603,292,PTF34284,PTF34284 (C26H28O13),,,,,,107,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24302.58551,22221.46899,,,,,,,,,,,,,,,,,,,,,,,65587.25178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,METx RP 2.1,C35H30O10,[M-H]-,negative,609.1766,219,PTF32325,PTF32325 (C35H30O10),,,,,,2020,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,451370.2241,,,,,,845598.0334,,,,,,,,,,,,,,,,,,824031.6282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,METx RP 2.1,C28H38O3,[M+H]+,positive,423.2894,615,PTF30740,PTF30740 (C28H38O3),,,,,,78,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44485.20387,,,,13790.34042,,,,,,,23298.11944,,,,,,,,,,,,,,,,,,,
4806,METx RP 2.1,C56H94O30,[M+Cl]-,negative,1281.5524,328,PTF29812,PTF29812 (C56H94O30),,,,,,3733,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106499.517,,,,249177.7377,,,,,,,,,,,,,,,,,,,,,,,,,1563521.186,,,,,,,,,,,,,,,
4807,METx RP 2.1,C30H50O12,[M+H]+,positive,603.3375,219,PTF44912,PTF44912 (C30H50O12),,,,,,86,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9372.356525,,,,,,,,,,,,,,,,,22563.83115,,,,,,,,,58803.92885,,,,,,,,
4808,METx RP 2.1,C39H64O5,[M+H]+,positive,613.4827,690,PTF39347,PTF39347 (C39H64O5),,,,,,77,1,0.03,,,,,,,,,,,,,,,,,,,,,,,6384.489402,,,,,,,,,,,15789.48859,12545.23541,,,,,17292.76678,,,83559.24214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,METx RP 2.1,C35H62O6,[M+H]+,positive,579.4619,666,PTF47514,PTF47514 (C35H62O6),,,,,,72,1,0.03,,,,,,,,,,,,,,,29471.86925,16882.33902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27246.38492,,,,,26960.54934,,,,,,,,,,,,,,,,,,,,
4810,METx RP 2.1,C36H36O11,[M+H]+,positive,645.233,580,PTF41331,PTF41331 (C36H36O11),,,,,,90,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33501.97975,,,,,,,,,,,,,,,,,,,,,,,21792.97489,,,,,39622.57979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,METx RP 2.1,C26H42O9,[M-H]-,negative,497.2756,316,PTF43674,PTF43674 (C26H42O9),,,,,,1508,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560361.5392,,,,,,,,,,,,,,,,,,,,,,,693577.4402,,,,,,,,,,,,,,,,,,,,,329920.8181,,,,,,,,,,,,,,,,,,,
4812,METx RP 2.1,C28H44O2,[M+H]+,positive,413.3414,627,PTF41052,PTF41052 (C28H44O2),,,,,,88,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31677.79865,,34434.28578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26178.29809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,METx RP 2.1,C24H38O6,[M+H]+,positive,423.2741,437,PTF41659,PTF41659 (C24H38O6),,,,,,101,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52113.47979,,,,29220.45575,,,,,,24999.83584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,METx RP 2.1,C61H96O29,[M+H]+,positive,1293.611,327,PTF36847,PTF36847 (C61H96O29),,,,,,160,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31876.89094,,,,,,,,,,,,,,,,,,,,62063.7945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74255.64787,,,,,,,,,,,,,,,
4815,METx RP 2.1,C22H42O8,[M+H]+,positive,435.2952,388,PTF53469,PTF53469 (C22H42O8),,,,,,71,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17935.85505,,,,,,,,,,3935.668241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53067.82865,,,,,,,
4816,METx RP 2.1,C51H84O24,[M+H]+,positive,1081.5425,310,PTF32242,PTF32242 (C51H84O24),,,,,,135,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30168.80088,,,,,,,,,,,,,,,15782.64741,,,,,,,,,,,,,,95318.21962,,,,,,,,,,,,,,,
4817,METx RP 2.1,C45H74O19,[M+H]+,positive,919.4897,293,PTF45605,PTF45605 (C45H74O19),,,,,,101,1,0.03,,,,,,,,,,,,,,,,,14660.59408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62518.4391,,28594.40585,,,,,,,,,,,,,,,,,,,,
4818,METx RP 2.1,C19H36O3,[M+H]+,positive,313.2737,622,PTF52908,PTF52908 (C19H36O3),,,,,,70,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27169.18352,,,24459.47106,21499.11743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,METx RP 2.1,C37H38O10,[M+H]+,positive,643.2538,659,PTF44338,PTF44338 (C37H38O10),,,,,,65,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35208.19167,,16554.44448,16167.54823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,METx RP 2.1,C27H44O4,[M+H]+,positive,433.3312,655,PTF30318,PTF30318 (C27H44O4),,,,,,75,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17914.37937,,32083.98701,29247.40849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,METx RP 2.1,C14H18O12S,[M-H]-,negative,409.0446,225,PTF50110,PTF50110 (C14H18O12S),,,,,,960,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,54117.14633,387604.3261,,,,,566131.8186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,METx RP 2.1,C54H82O22,[M+H]+,positive,1083.5371,366,PTF31197,PTF31197 (C54H82O22),,,,,,76,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46440.33777,9253.41684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24178.44284,,,,,,,,,,,,,,,,,,
4823,METx RP 2.1,C42H66O13,[M+H]+,positive,779.4576,388,PTF53516,PTF53516 (C42H66O13),,,,,,118,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34841.2801,,,,,,,,,,,,,,,,,,,,,23154.50233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65407.48134,,,,,,,,,,,,,,,
4824,METx RP 2.1,C13H22O4,[M+Na]+,positive,265.141,408,PTF34803,PTF34803 (C13H22O4),,,,,,69,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6177.600918,,,,,,,,,,,,,,,,,,,,,,,8143.304823,57774.23029,,,,,,,,,,,5309.720347,,,,,,43873.89404,,,,,,,,,,,,,,,,,,,,,,,,,
4825,METx RP 2.1,C19H18O6,[M-H]-,negative,341.1031,370,PTF53608,PTF53608 (C19H18O6),,,,,,1339,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574082.6039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218498.5428,,,,,,,613343.6219,,,,,,,,,,,,,,,,,,,
4826,METx RP 2.1,C36H36O17,[M+H-H2O]+,positive,723.192,188,PTF34745,PTF34745 (C36H36O17),,,,,,92,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32642.96867,23489.47382,40492.03321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,METx RP 2.1,C20H38O12,[M-H]-,negative,469.2291,289,PTF37968,PTF37968 (C20H38O12),,,,,,1119,1,0.03,,,,,,,,,,,,,,,,,,,331335.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263224.8945,,580311.8368,,,,,,,,,,,,,,,,,,,,,,,,,
4828,METx RP 2.1,C12H26O7P2,[M-H]-,negative,343.1081,221,PTF34521,PTF34521 (C12H26O7P2),,,,,,2222,1,0.03,,,,,,,,,,,,,,,,,,,,,916209.598,,,,,,,,,,,,,,,,,,,,350063.6779,,,,,,,,,,,,,,,,,,,,,,,1066666.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,METx RP 2.1,C26H41N5O8,[M+H]+,positive,552.3028,148,PTF50623,PTF50623 (C26H41N5O8),,,,,,97,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,43191.53576,,,,52301.77313,6802.061051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,METx RP 2.1,C23H22O13,[M-H]-,negative,505.0988,265,PTF29026,PTF29026 (C23H22O13),,,,,,1746,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040312.945,,239188.3566,,,,,,,,,,,,,,553910.0496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,METx RP 2.1,C34H30O10,[M+NH4]+,positive,616.2177,459,PTF29735,PTF29735 (C34H30O10),,,,,,54,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.12527,,,,,,,,,,,,,,10676.79318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35308.84573,,,,,,,,,,,,,,
4832,METx RP 2.1,C30H38O15,[M+NH4]+,positive,656.2549,291,PTF50663,PTF50663 (C30H38O15),,,,,,102,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28467.89462,,,,,,,,,,,,,,,,,,,,,,,,61612.88895,,,,16595.54659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,METx RP 2.1,C25H30O13,[M-H]-,negative,537.1614,299,PTF48589,PTF48589 (C25H30O13),,,,,,1222,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,586643.6903,254636.1707,,,,441319.6028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,METx RP 2.1,C38H40O19,[M+H]+,positive,801.2237,136,PTF37025,PTF37025 (C38H40O19),,,,,,113,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57776.29731,,26768.61981,,33979.99529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,METx RP 2.1,C35H38N4O8,[M+H]+,positive,643.2762,434,PTF27757,PTF27757 (C35H38N4O8),,,,,,89,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42141.57558,,28197.83304,,,,,,,,,,,,,,,,,,,,,,,,,22824.55254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,METx RP 2.1,C28H42O8,[M+H]+,positive,507.2952,451,PTF30975,PTF30975 (C28H42O8),,,,,,131,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65832.04658,,,,,,,,,,,,,,,,,,,,,,,,43476.20676,,,,,,,,,,,,,,,,,,,,,,,,,,,28327.36249,,,,,,,,,,,,,,,,,
4837,METx RP 2.1,C18H26O9,[M+NH4]+,positive,404.1915,269,PTF30512,PTF30512 (C18H26O9),,,,,,83,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22976.84173,,,,,,,,,,,,,,,,,,,,,,,,7707.168534,,56391.84347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
